472,1,C,1766819244.609056
9372,1,D,1766819246.4765394
6242,1,D,1766819249.4621732
2838,1,C,1766819250.3073404
3041,1,D,1766819250.7617996
3020,1,B,1766819250.839954
7246,1,B,1766819253.0262063
7153,1,A,1766819254.154534
1364,1,B,1766819255.268949
490,1,A,1766819257.386297
2222,1,B,1766819259.5112152
6300,1,B,1766819259.621505
6698,1,D,1766819260.9952912
9484,1,A,1766819261.1934826
5781,1,C,1766819261.2844074
313,1,C,1766819262.7271705
